9,32,8581,0.1875
8,2,8594,0.5625
23,16,9116,0.21875
5,8,11446,0.8125
104,4,11899,0.34375
111,2,16411,0.6875
10166,1,18244,0.125
16,16,18692,0.84375
19275,1,18754,0.96875
9504,8,19873,0.09375
2,2,19907,0.0625
22260,4,20111,0.40625
4,1,20171,0.15625
16,2,20420,0.625
7095,16,20492,0.875
10291,2,23965,0.5
46,32,24367,0.65625
4656,1,24412,0.90625
23,16,47840,0.03125
9417,128,49348,1.0
6250,32,49410,0.9375
18,64,50819,0.25
489,2,50895,0.75
10139,128,51290,0.28125
67,1,52448,0.59375
9443,4,52852,0.53125
144,2,53723,0.4375
77,8,53796,0.3125
42,1,53888,0.375
1261,2,53947,0.78125
26,16,54006,0.71875
129,4,54226,0.46875
