2526,16,1459,0.0322022469141148
126,8,1461,0.0391659861425224
78,8,1644,0.0379018293360135
163,32,1733,0.0381139541727195
57,8,1777,0.0348280063518405
109,8,1949,0.0368898906595929
2312,16,2009,0.0377671206073138
39,8,2029,0.0318049184099697
7159,32,2042,0.035958806517369
114,8,2048,0.0337682235293431
64,32,2149,0.0320132702432307
139,144,2213,0.0331872727492629
110,8,2374,0.0327246613754388
142,8,2380,0.0311701820543665
401,16,2390,0.0322568027745751
402,16,2403,0.0313236530625216
394,16,2412,0.0311336663478666
401,16,2420,0.0305047749949001
622,8,2543,0.029799155085884
58,32,2748,0.0286709478110387
107,8,2779,0.0286602000719475
263,8,2814,0.0280968490020433
112,8,2910,0.0283978175227784
624,8,2973,0.0279319244342733
112,8,3165,0.0270882044034138
1660,8,3232,0.027526918350786
21715,8,3242,0.0275054590702473
236,16,3242,0.026627586120307
22585,8,3314,0.0271422658274891
143,8,3318,0.025893589118431
111,8,3377,0.025856908957106
203,8,3558,0.0280869079812905
561,16,6019,0.0282768071692065
2776,64,6310,0.0398777543111802
587,16,7303,0.0388412292886828
2028,8,8490,0.0392441120061216
2546,256,9199,0.0371594466887777
2556,256,9203,0.0362643363248338
2508,256,9208,0.0353721190982977
2524,256,9213,0.0345178555975298
2522,256,9219,0.0335596808772588
2530,256,9225,0.0333041196251029
4573,160,9319,0.0330465012123706
4371,160,9406,0.033045632539924
4432,160,9412,0.0326131101174248
4349,160,9417,0.0320355172344948
4358,160,9422,0.0318402469790445
563,64,10557,0.0305980454305413
466,64,10564,0.03084026177152
563,64,10588,0.030835791513375
453,64,10597,0.0285124769045059
545,64,10604,0.0296522693939732
450,64,10609,0.0282024420368218
549,64,10616,0.0274483647429329
458,64,10622,0.0268272611742202
560,64,10628,0.0273468094818777
455,64,10635,0.0254255424361734
564,64,10641,0.025544804763775
456,64,10649,0.0258522390410437
1222,8,11089,0.0263656029071517
2299,64,11233,0.0264520479521625
143,16,12396,0.0283599570291123
2265,8,12771,0.0315820433997076
143,16,13085,0.0311555709508479
161,16,3509,0.0302588821743989
28,8,4001,0.0322458072450603
1565,24,5476,0.0407388357169977
1559,24,5490,0.0395989492064776
1572,24,5505,0.0396919737470869
1558,24,5518,0.0389807141572988
