10,4,27541,0.0269601427393
11,2,27614,0.0360982645836
8196,8,27804,0.0403745196576
9272,1,27834,0.0397683632513
24297,78,27840,0.0397815308569
572,8,27863,0.0380831534127
2900,64,27922,0.0352000195841
32,2,27977,0.0352756206331
7193,1,28046,0.036394909329
9,8,28073,0.0303743912333
48,4,28550,0.0332986860091
7,64,28559,0.029376712164
752,8,28804,0.0329177408983
10,1,28812,0.0277383762715
39,32,28844,0.0309728744447
1,16,33870,0.0307733794468
15625,4,33934,0.0323389256033
3,1,33967,0.0297358638277
6729,4,33982,0.0303593639833
260,1,34013,0.0300097418535
11,9,34399,0.0286645471826
257,1,34459,0.0287921708425
11,32,34563,0.0279884480017
14,4,34693,0.027440625194
22571,16,34790,0.0289766460103
6,8,34852,0.0268954815679
11,12,34904,0.0256491654136
10364,23,35811,0.0284757231801
473,2,35855,0.0275418847737
20,54,36273,0.0270294172741
9806,32,36328,0.0279861792436
1583,2,36769,0.0287271315328
31,8,10618,0.0295700578369
6233,1,10646,0.0424694499275
7,32,10674,0.0345814135057
33,4,10813,0.0375669778692
6473,1,11138,0.0393150258903
24,1,11451,0.0364365765066
11,18,12092,0.0323770537516
3950,256,12098,0.0311061005984
16391,1,12421,0.0356506927591
206,1,12458,0.0348021328831
74,1,12529,0.0339711580071
162,16,12582,0.0331205174554
31709,16,12605,0.0348490966418
11,32,12782,0.0277715932779
5482,32,13228,0.0318145194245
231,16,13482,0.0308543988088
26,1,13501,0.0288051563922
8191,2,13553,0.0303920873644
230,18,13562,0.0291491503909
987,32,13676,0.0291182823457
8351,128,21433,0.027763771632
10101,36,21621,0.028992977765
11,8,21992,0.0254831374976
16606,2,22106,0.0285523229726
31,1,22154,0.0268135130603
73,1,22626,0.0268325381058
19951,128,23507,0.0279736955969
9,1,23632,0.0228372201298
1567,16,23743,0.025221782051
1020,1,33322,0.0293376391454
23413,32,34297,0.0328293658045
18474,32,35877,0.0336405946024
12,2,31642,0.0307711078447
11,32,31661,0.0404927219297
